,10m_critical_power,10m_critical_power_hr,10m_peak_wpk,10s_critical_power,10s_peak_wpk,15s_critical_power,15s_peak_wpk,1m_critical_power,1m_critical_power_hr,1m_peak_wpk,1s_critical_power,1s_peak_wpk,20m_critical_power,20m_critical_power_hr,20m_peak_wpk,20s_critical_power,20s_peak_wpk,2m_critical_power,30m_critical_power,30m_critical_power_hr,30m_peak_wpk,30s_critical_power,30s_peak_wpk,3m_critical_power,5m_critical_power,5m_critical_power_hr,5m_peak_wpk,5s_critical_power,5s_peak_wpk,60m_critical_power,60m_critical_power_hr,60m_peak_wpk,8m_critical_power,90m_critical_power,HRV_Recovery_Points,Rest_AVNN,Rest_HF,Rest_HR,Rest_LF,Rest_PNN50,Rest_SDNN,Rest_rMSSD,a_coggan_tss,a_friel_efficiency_factor,a_skiba_bike_score,a_skiba_response_index,a_skiba_variability_index,activity_crc,aerobic_decoupling,antiss_score,ap_percent_max,athlete_weight,atiss_score,average_speed,average_temp,best_1000m,best_100m,best_10km,best_1500m,best_15km,best_2000m,best_200m,best_20km,best_3000m,best_30km,best_4000m,best_400m,best_40km,best_5000m,best_500m,best_50m,best_800m,best_Marathon,best_half_marathon,coggan_tss,cp_setting,cpsolver_best_r,daniels_equivalent_power,daniels_points,data,date,distance_swim,elevation_gain,elevation_gain_carrying,elevation_loss,eoa,friel_efficiency_factor,gradient,heartbeats,hrnp,hrpw,l3_sustain,l4_sustain,l5_sustain,l6_sustain,l7_sustain,max_cadence,max_ct,max_heartrate,max_power,max_run_cadence,max_speed,max_temp,maxpowervariance,meanpowervariance,min_heartrate,min_temp,ninety_five_percent_hr,pace,pace_swim,peak_percent,power_fatigue_index,power_pacing_index,power_zone,ride_count,session_rpe,skiba_bike_score,skiba_response_index,skiba_variability_index,skiba_wprime_low,skiba_wprime_matches,skiba_wprime_max,skiba_wprime_maxmatch,skiba_wprime_tau,sport,time_carrying,time_in_zone_H1,time_in_zone_H2,time_in_zone_H3,time_in_zone_H4,time_in_zone_H5,time_in_zone_L1,time_in_zone_L2,time_in_zone_L3,time_in_zone_L4,time_in_zone_L5,time_in_zone_L6,time_in_zone_L7,time_in_zone_P1,time_in_zone_P2,time_in_zone_P3,time_in_zone_P4,time_in_zone_P5,time_in_zone_P6,time_riding,tiss_delta,total_distance,total_kcalories,total_work,trimp_100_points,trimp_points,trimp_zonal_points,triscore,vam,wattsRPE,wb,wcptime_in_zone_L1,wcptime_in_zone_L2,wcptime_in_zone_L3,wcptime_in_zone_L4,workout_time,wtime_in_zone_L1,wtime_in_zone_L2,wtime_in_zone_L3,wtime_in_zone_L4,wwork_in_zone_L1,wwork_in_zone_L2,wwork_in_zone_L3,wwork_in_zone_L4,VERSION,yob,gender,id,10m_critical_pace,10m_critical_pace_hr,10m_critical_pace_swim,10s_critical_pace,10s_critical_pace_swim,15s_critical_pace,15s_critical_pace_swim,1m_critical_pace,1m_critical_pace_hr,1m_critical_pace_swim,20m_critical_pace,20m_critical_pace_hr,20m_critical_pace_swim,20s_critical_pace,20s_critical_pace_swim,2m_critical_pace,2m_critical_pace_swim,30m_critical_pace,30m_critical_pace_hr,30m_critical_pace_swim,30s_critical_pace,30s_critical_pace_swim,3m_critical_pace,3m_critical_pace_swim,5m_critical_pace,5m_critical_pace_hr,5m_critical_pace_swim,60m_critical_pace,60m_critical_pace_hr,60m_critical_pace_swim,8m_critical_pace,8m_critical_pace_swim,90m_critical_pace,90m_critical_pace_swim,govss,govss_rtp,swimscore,swimscore_tp,average_lps,average_lte,average_rps,average_rte,filename,time,distance,speed,power,heartrate,cadence,torque,altitude,gps,slope,windspeed,temperature,pedal_data,moxy_O2,running_dynamics
1257,179.74000,132.17028,2.21901,301.10000,3.71728,297.80000,3.67654,292.16667,148.76271,3.60700,321.00000,3.96296,172.34250,134.26939,2.12769,297.60000,3.67407,200.56667,164.60167,137.36020,2.03212,295.40000,3.64691,199.30556,188.52667,130.70903,2.32749,311.80000,3.84938,,,,180.60417,,7.11368,1106.73529,,53.92347,,13.00000,52.68662,30.23872,45.23084,1.27764,42.39180,1.23689,1.13745,1517817963277.00000,22.32216,0.01020,14.09065,81.00000,32.84150,18.96467,-255.00000,2.75000,0.25000,29.75000,4.18333,46.25000,5.61667,0.48333,,8.60000,,11.51667,0.96667,,14.45000,1.31667,0.13333,2.20000,,,45.23084,240.00000,-255.00000,160.28969,18.90723,TDSPHC---------,2018/02/05 08:05:33 UTC,18021.70000,,,,,1.27764,,7385.95000,1.27764,1.08743,,,,59.00000,,100.00000,38.25428,161.00000,321.00000,100.00000,25.42940,-255.00000,295.00000,14.31784,77.00000,-255.00000,154.00000,3.16378,0.31638,55.89811,91.90031,43.89610,2.01026,1.00000,,42.39180,1.23689,1.13745,16.84000,1.00000,15.80000,3.11800,513.00000,Bike,,610.00000,1189.00000,1461.00000,162.00000,,1562.00000,547.00000,1247.00000,7.00000,20.00000,39.00000,,21.00000,19.00000,69.00000,764.00000,436.00000,2113.00000,3421.00000,99.96896,18.02170,,482.18200,38.35063,67.71593,65.56833,42.39180,,,35.61372,59.00000,,,,3422.00000,3422.00000,,,,490.74000,,,,1.8,2062,M,0031326c-e796-4f35-8f25-d3937edca90f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_02_05_08_05_33.csv,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
1258,233.30667,131.24708,2.88033,310.40000,3.83210,307.80000,3.80000,303.75000,160.16949,3.75000,333.00000,4.11111,,,,306.85000,3.78827,302.50833,,,,305.96667,3.77737,302.02778,265.20000,144.59197,3.27407,317.60000,3.92099,,,,244.52917,,7.11368,1106.73529,,53.92347,,13.00000,52.68662,30.23872,23.88524,1.70761,23.21057,1.68332,1.12648,1517910674280.00000,13.76222,0.04665,19.20817,81.00000,20.24750,21.38779,-255.00000,2.38333,0.25000,,3.65000,,5.00000,0.48333,,7.70000,,10.51667,0.96667,,13.73333,1.20000,0.13333,1.91667,,,23.88524,240.00000,-255.00000,216.49309,18.88857,TDSPHC---------,2018/02/06 09:50:30 UTC,6101.46000,,,,,1.70761,,2198.05000,1.70761,1.49432,,,,198.00000,,103.00000,37.39725,167.00000,333.00000,103.00000,25.64350,-255.00000,333.00000,14.36661,79.00000,-255.00000,165.00000,2.80534,0.28053,71.89364,87.98799,57.68220,3.01473,1.00000,,23.21057,1.68332,1.12648,8.10696,1.00000,59.46520,11.88800,576.00000,Bike,,203.00000,528.00000,138.00000,159.00000,,172.00000,299.00000,243.00000,118.00000,18.00000,178.00000,,1.00000,2.00000,1.00000,21.00000,22.00000,981.00000,1027.00000,99.77015,6.10146,,197.46000,11.18314,19.74614,20.78500,23.21057,,,4.34027,89.00000,80.00000,32.00000,,1028.00000,782.00000,193.00000,53.00000,,150.25000,37.74000,14.22200,,1.8,2062,M,0031326c-e796-4f35-8f25-d3937edca90f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_02_06_09_50_30.csv,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
1259,199.44000,146.55092,2.46222,214.50000,2.64815,210.26667,2.59588,204.51667,149.67797,2.52490,224.00000,2.76543,197.08750,147.90659,2.43318,210.00000,2.59259,202.82500,192.77722,148.53641,2.37997,208.43333,2.57325,201.21667,200.32000,151.32776,2.47309,216.40000,2.67160,,,,199.41250,,7.11368,1106.73529,,53.92347,,13.00000,52.68662,30.23872,44.30084,1.30287,44.07077,1.29948,1.05532,1517991366721.00000,20.07030,0.00016,17.00691,81.00000,35.53721,20.49791,-255.00000,2.75000,0.28333,27.71667,4.11667,42.95000,5.48333,0.55000,,8.23333,,10.98333,1.10000,,13.73333,1.36667,0.15000,2.20000,,,44.30084,240.00000,-255.00000,179.49287,24.64606,TDSPHC---------,2018/02/07 08:15:20 UTC,16147.80000,,,,,1.30287,,6525.90000,1.30287,1.23136,,,,,,94.00000,38.26238,160.00000,224.00000,94.00000,22.80450,-255.00000,125.00000,8.07027,76.00000,-255.00000,157.00000,2.92713,0.29271,67.89596,95.53571,75.92370,2.04386,1.00000,,44.07077,1.29948,1.05532,20.00000,,,,587.00000,Bike,,353.00000,659.00000,1348.00000,477.00000,,396.00000,829.00000,1605.00000,7.00000,,,,42.00000,31.00000,25.00000,114.00000,36.00000,2589.00000,2836.00000,99.99954,16.14780,,482.48600,40.12371,70.84667,60.23667,44.07077,,,31.48655,,,,,2837.00000,2837.00000,,,,487.89600,,,,1.8,2062,M,0031326c-e796-4f35-8f25-d3937edca90f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_02_07_08_15_20.csv,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
1260,175.56500,122.94658,2.16747,222.10000,2.74198,221.66667,2.73663,212.48333,141.28814,2.62325,231.00000,2.85185,173.11417,126.10509,2.13721,220.90000,2.72716,179.91667,173.66278,130.53919,2.14398,220.50000,2.72222,178.36111,176.87667,141.62542,2.18366,222.40000,2.74568,159.30111,130.74743,1.96668,175.89583,,7.11368,1106.73529,,53.92347,,13.00000,52.68662,30.23872,61.05958,1.22878,60.41366,1.22227,1.03266,1518078464241.00000,16.95317,0.00007,15.57452,81.00000,47.21880,20.04907,-255.00000,2.85000,0.26667,28.70000,4.28333,43.58333,5.71667,0.53333,59.38333,8.58333,,11.45000,1.10000,,14.31667,1.43333,0.13333,2.28333,,62.63333,61.05958,240.00000,-255.00000,160.85181,27.13821,TDSPHC---------,2018/02/08 08:27:01 UTC,26966.00000,,,,,1.22878,,10616.71667,1.22878,1.18361,,,,,,94.00000,38.37773,151.00000,231.00000,94.00000,22.73720,-255.00000,212.00000,9.47784,91.00000,-255.00000,145.00000,2.99266,0.29927,62.86264,93.07359,67.42216,2.02736,1.00000,,60.41366,1.22227,1.03266,20.00000,,,,551.00000,Bike,,290.00000,2336.00000,2217.00000,,,773.00000,3394.00000,641.00000,35.00000,,,,35.00000,6.00000,11.00000,129.00000,339.00000,4323.00000,4842.00000,99.99985,26.96600,,754.27400,57.39210,101.33757,91.51667,60.41366,,,80.07913,,,,,4843.00000,4843.00000,,,,781.90900,,,,1.8,2062,M,0031326c-e796-4f35-8f25-d3937edca90f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_02_08_08_27_01.csv,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
1261,227.64333,136.40568,2.81041,279.20000,3.44691,256.40000,3.16543,250.75000,142.18644,3.09568,358.00000,4.41975,202.71167,138.02252,2.50261,255.05000,3.14877,247.06667,183.57000,137.87660,2.26630,253.33333,3.12757,247.07222,244.39000,136.80936,3.01716,328.40000,4.05432,,,,233.21875,,7.11368,1106.73529,,53.92347,,13.00000,52.68662,30.23872,40.50574,1.39695,40.11350,1.39017,1.09862,1518274323356.00000,33.60641,0.00885,16.93847,81.00000,32.27841,20.47172,-255.00000,2.56667,0.26667,28.46667,3.85000,,5.15000,0.51667,,7.81667,,10.53333,1.03333,,13.26667,1.28333,0.13333,2.05000,,,40.50574,240.00000,-255.00000,186.12529,24.12494,TDSPHC---------,2018/02/10 14:51:03 UTC,13653.50000,,,,,1.39695,,5354.41667,1.39695,1.26538,,,,,,123.00000,37.99918,154.00000,358.00000,123.00000,26.63770,-255.00000,358.00000,11.45097,74.00000,-255.00000,149.00000,2.93087,0.29309,66.94734,95.53073,47.31416,2.04307,1.00000,,40.11350,1.39017,1.09862,18.10201,,9.48996,1.84300,562.00000,Bike,,234.00000,641.00000,1527.00000,,,608.00000,786.00000,562.00000,362.00000,77.00000,7.00000,,9.00000,3.00000,4.00000,102.00000,204.00000,2080.00000,2401.00000,99.97257,13.65350,,406.86200,30.29172,53.48626,45.80167,40.11350,,,21.78509,226.00000,,,,2402.00000,2402.00000,,,,416.35800,,,,1.8,2062,M,0031326c-e796-4f35-8f25-d3937edca90f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_02_10_14_51_03.csv,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
1262,184.56500,124.20534,2.27858,417.30000,5.15185,408.33333,5.04115,274.38333,142.96610,3.38745,532.00000,6.56790,181.00000,132.07006,2.23457,405.75000,5.00926,217.55000,175.61944,135.70873,2.16814,374.70000,4.62593,196.56111,186.50000,122.14716,2.30247,423.00000,5.22222,157.93306,136.54710,1.94979,185.64583,145.62278,7.11368,1106.73529,,53.92347,,13.00000,52.68662,30.23872,71.28872,1.18625,68.38391,1.16183,1.08544,1518357554074.00000,21.15780,0.29797,14.15838,81.00000,52.41685,19.24216,-255.00000,2.78333,0.21667,28.55000,4.20000,43.73333,5.61667,0.43333,59.26667,8.43333,92.55000,11.26667,1.00000,,14.08333,1.30000,0.11667,2.18333,,62.71667,71.28872,240.00000,-255.00000,153.69090,28.04229,TDSPHC---------,2018/02/11 13:59:10 UTC,32086.30000,,,,,1.18625,,13229.61667,1.18625,1.07038,,,,,27.00000,137.00000,38.33497,158.00000,532.00000,137.00000,31.67640,-255.00000,532.00000,11.45587,75.00000,-255.00000,148.00000,3.11815,0.31182,57.36204,95.67669,26.61349,2.01104,1.00000,,68.38391,1.16183,1.08544,15.90455,1.00000,20.47725,4.04000,517.00000,Bike,,336.00000,2803.00000,2834.00000,31.00000,,2158.00000,2878.00000,827.00000,111.00000,,5.00000,25.00000,120.00000,32.00000,51.00000,439.00000,471.00000,4891.00000,6003.00000,99.43475,32.08630,,850.06900,72.51734,128.04428,114.14167,68.38391,,,112.46087,38.00000,,,,6004.00000,6004.00000,,,,866.74900,,,,1.8,2062,M,0031326c-e796-4f35-8f25-d3937edca90f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_02_11_13_59_10.csv,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
1263,188.66000,147.39900,2.32914,202.30000,2.49753,200.73333,2.47819,197.73333,150.00000,2.44115,220.00000,2.71605,171.26917,138.16347,2.11443,200.40000,2.47407,193.40000,158.38444,139.58255,1.95536,199.36667,2.46132,193.26111,191.33667,144.85619,2.36218,206.80000,2.55309,,,,188.92292,,7.11368,1106.73529,,53.92347,,13.00000,52.68662,30.23872,39.68335,1.10864,39.19908,1.10185,1.06079,1518445760941.00000,20.31758,0.00003,14.34765,81.00000,29.27683,19.45991,-255.00000,2.78333,0.28333,29.75000,4.18333,45.63333,5.58333,0.56667,,8.38333,,11.20000,1.11667,,14.06667,1.40000,0.15000,2.23333,,,39.68335,240.00000,-255.00000,152.25003,15.78126,TDSPHC---------,2018/02/12 14:29:20 UTC,18962.60000,,,,,1.10864,,8073.65000,1.10864,1.03871,,,,,,99.00000,38.27059,162.00000,220.00000,99.00000,22.53780,-255.00000,107.00000,8.70513,90.00000,-255.00000,153.00000,3.08326,0.30833,57.20849,94.09091,65.21659,2.01322,1.00000,,39.19908,1.10185,1.06079,20.00000,,,,524.00000,Bike,,47.00000,1426.00000,1934.00000,102.00000,,1339.00000,1537.00000,632.00000,1.00000,,,,30.00000,14.00000,28.00000,85.00000,346.00000,3006.00000,3508.00000,99.99989,18.96260,,503.45900,49.65084,87.66878,68.92833,39.19908,,,40.64752,,,,,3509.00000,3509.00000,,,,520.54000,,,,1.8,2062,M,0031326c-e796-4f35-8f25-d3937edca90f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_02_12_14_29_20.csv,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
1264,185.84833,138.71285,2.29442,823.20000,10.16296,634.26667,7.83045,345.16667,156.30508,4.26132,974.00000,12.02469,171.50583,136.71893,2.11736,507.85000,6.26975,242.02500,170.25389,138.63869,2.10190,381.73333,4.71276,206.78333,197.90667,153.58528,2.44329,936.80000,11.56543,153.24861,142.18144,1.89196,188.80208,,7.11368,1106.73529,,53.92347,,13.00000,52.68662,30.23872,65.84903,1.30415,59.18287,1.23637,1.13557,1518616855354.00000,18.10969,2.14375,15.24845,81.00000,51.25358,19.43762,-255.00000,2.76667,0.16667,28.88333,4.13333,44.68333,5.55000,0.45000,61.68333,8.40000,,11.28333,0.91667,,14.21667,1.16667,0.08333,2.11667,,64.98333,65.84903,240.00000,-255.00000,173.19909,30.82226,TDSPHC---------,2018/02/14 14:00:44 UTC,22088.70000,,,,,1.30415,,9549.21667,1.30415,1.08877,,,,149.00000,16.00000,135.00000,38.49625,171.00000,974.00000,135.00000,38.31430,-255.00000,921.00000,19.09508,94.00000,-255.00000,161.00000,3.08680,0.30868,61.29734,99.17864,15.65549,2.02360,1.00000,,59.18287,1.23637,1.13557,11.75163,3.00000,41.24184,6.35200,518.00000,Bike,,46.00000,1249.00000,2413.00000,385.00000,,1263.00000,1872.00000,667.00000,38.00000,108.00000,99.00000,46.00000,144.00000,52.00000,98.00000,250.00000,503.00000,3046.00000,4091.00000,95.98528,22.08870,,624.11900,60.92936,107.58333,84.68167,59.18287,,,59.59848,237.00000,27.00000,,,4093.00000,3973.00000,120.00000,,,599.11200,26.51200,,,1.8,2062,M,0031326c-e796-4f35-8f25-d3937edca90f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_02_14_14_00_44.csv,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
1265,229.75667,135.08180,2.83650,311.80000,3.84938,307.33333,3.79424,302.15000,159.38983,3.73025,334.00000,4.12346,,,,305.90000,3.77654,301.17500,,,,303.70000,3.74938,299.06111,295.61667,154.16054,3.64959,317.20000,3.91605,,,,251.72292,,7.11368,1106.73529,,53.92347,,13.00000,52.68662,30.23872,23.15912,1.70012,22.65285,1.68144,1.22864,1518704804777.00000,31.22620,0.05784,18.57361,81.00000,19.42827,20.73396,-255.00000,2.40000,0.25000,,3.60000,,4.80000,0.48333,,7.60000,,10.83333,0.96667,,14.40000,1.20000,0.13333,1.91667,,,23.15912,240.00000,-255.00000,228.29089,20.48951,TDSPHC---------,2018/02/15 14:26:27 UTC,5189.25000,,,,,1.70012,,2035.78333,1.70012,1.36854,,,147.00000,319.00000,,98.00000,37.35264,169.00000,334.00000,98.00000,25.89320,-255.00000,95.00000,16.57555,90.00000,-255.00000,166.00000,2.89380,0.28938,67.84460,95.50898,55.60962,3.00700,1.00000,,22.65285,1.68144,1.22864,2.87100,1.00000,85.64500,17.11900,492.00000,Bike,,51.00000,436.00000,173.00000,242.00000,,282.00000,279.00000,20.00000,6.00000,95.00000,220.00000,,27.00000,6.00000,11.00000,25.00000,121.00000,712.00000,901.00000,99.70315,5.18925,,167.53400,11.95469,21.10846,20.28500,22.65285,,,3.41063,109.00000,83.00000,87.00000,39.00000,902.00000,518.00000,191.00000,137.00000,56.00000,87.33300,37.88100,30.69300,15.56700,1.8,2062,M,0031326c-e796-4f35-8f25-d3937edca90f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_02_15_14_26_27.csv,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
1266,190.56000,144.57429,2.35259,345.90000,4.27037,313.73333,3.87325,280.25000,155.93220,3.45988,386.00000,4.76543,177.38833,144.52544,2.18998,301.15000,3.71790,241.20000,171.05333,142.18177,2.11177,289.93333,3.57942,221.40556,206.20000,148.03010,2.54568,380.20000,4.69383,162.46000,131.45290,2.00568,195.95625,,7.11368,1106.73529,,53.92347,,13.00000,52.68662,30.23872,48.67950,1.27297,47.77159,1.26104,1.02127,1518793187925.00000,5.62139,0.03293,16.22903,81.00000,38.76743,20.41405,-255.00000,2.63333,0.25000,29.00000,4.05000,43.73333,5.48333,0.50000,58.63333,8.31667,,11.50000,0.98333,,14.33333,1.25000,0.11667,2.08333,,,48.67950,240.00000,-255.00000,166.34940,23.11228,TDSPHC---------,2018/02/16 14:59:30 UTC,20442.40000,,,,,1.27297,,7890.38333,1.27297,1.23477,,,,,,103.00000,38.32855,161.00000,386.00000,103.00000,27.58190,-255.00000,386.00000,8.79139,81.00000,-255.00000,150.00000,2.93915,0.29392,65.18904,18.65285,42.04413,2.03490,1.00000,,47.77159,1.26104,1.02127,17.35613,,13.21934,0.15300,560.00000,Bike,,295.00000,1683.00000,1553.00000,75.00000,,236.00000,2872.00000,355.00000,80.00000,49.00000,8.00000,6.00000,8.00000,7.00000,8.00000,45.00000,51.00000,3487.00000,3605.00000,99.91512,20.44240,,585.21900,42.55138,75.13322,68.84000,47.77159,,,46.17602,87.00000,,,,3606.00000,3606.00000,,,,621.28000,,,,1.8,2062,M,0031326c-e796-4f35-8f25-d3937edca90f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_02_16_14_59_30.csv,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
1267,180.18000,145.45743,2.22444,540.30000,6.67037,458.26667,5.65761,292.61667,167.11864,3.61255,643.00000,7.93827,159.96917,142.24854,1.97493,369.95000,4.56728,288.27500,156.76222,133.86103,1.93534,297.53333,3.67325,244.18333,207.26333,149.79933,2.55881,552.60000,6.82222,151.98250,133.50986,1.87633,186.92083,,7.11368,1106.73529,,53.92347,,13.00000,52.68662,30.23872,57.47659,1.18711,54.38811,1.15478,1.10289,1518938213559.00000,16.72853,1.73661,13.89400,81.00000,45.23913,19.09207,-255.00000,2.51667,0.20000,29.56667,4.00000,44.68333,5.50000,0.48333,60.11667,8.46667,,11.45000,0.96667,,14.51667,1.21667,0.10000,1.93333,,64.55000,57.47659,240.00000,-255.00000,153.25482,22.17845,TDSPHC---------,2018/02/18 07:15:54 UTC,25466.70000,,,,,1.18711,,10617.95000,1.18711,1.04705,,,,116.00000,37.00000,138.00000,38.38964,170.00000,643.00000,138.00000,33.14630,-255.00000,557.00000,14.18138,78.00000,-255.00000,148.00000,3.14267,0.31427,55.76497,97.97823,21.60809,2.00800,1.00000,,54.38811,1.15478,1.10289,13.98700,4.00000,30.06500,5.99400,501.00000,Bike,,430.00000,1971.00000,2253.00000,149.00000,,1729.00000,2904.00000,9.00000,3.00000,39.00000,79.00000,40.00000,64.00000,19.00000,111.00000,461.00000,541.00000,3607.00000,4802.00000,96.30317,25.46670,,667.32900,58.68626,103.62267,92.61167,54.38811,,,70.85666,138.00000,23.00000,,,4803.00000,4753.00000,50.00000,,,675.42000,13.09500,,,1.8,2062,M,0031326c-e796-4f35-8f25-d3937edca90f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_02_18_07_15_54.csv,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
1268,198.61833,140.09349,2.45208,241.30000,2.97901,236.33333,2.91770,216.95000,153.59322,2.67840,311.00000,3.83951,190.97667,137.91827,2.35774,234.75000,2.89815,208.19167,176.17000,134.12396,2.17494,234.00000,2.88889,202.33333,201.80667,143.16054,2.49144,245.00000,3.02469,,,,200.65833,,7.11368,1106.73529,,53.92347,,13.00000,52.68662,30.23872,30.48442,1.35427,30.01428,1.34379,1.05878,1519027862508.00000,19.89585,0.00062,16.98701,81.00000,24.57167,20.52505,-255.00000,2.73333,0.26667,28.60000,4.10000,,5.48333,0.53333,,8.21667,,11.00000,1.08333,,13.76667,1.35000,0.13333,2.18333,,,30.48442,240.00000,-255.00000,179.89080,16.86039,TDSPHC---------,2018/02/19 08:10:18 UTC,10963.80000,,,,,1.35427,,4285.18333,1.35427,1.26918,,,,,,112.00000,37.87733,157.00000,311.00000,112.00000,25.01100,-255.00000,311.00000,11.04788,71.00000,-255.00000,153.00000,2.92326,0.29233,66.08541,90.99678,54.62060,2.04363,1.00000,,30.01428,1.34379,1.05878,19.91900,,0.40500,,585.00000,Bike,,238.00000,655.00000,987.00000,44.00000,,523.00000,186.00000,1166.00000,47.00000,1.00000,1.00000,,6.00000,,9.00000,84.00000,75.00000,1750.00000,1923.00000,99.99749,10.96380,,326.83000,24.24913,42.81684,36.78500,30.01428,,,14.00526,9.00000,,,,1924.00000,1924.00000,,,,331.40700,,,,1.8,2062,M,0031326c-e796-4f35-8f25-d3937edca90f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_02_19_08_10_18.csv,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
1269,136.44667,127.19866,1.68453,493.40000,6.09136,381.46667,4.70947,174.18333,139.27119,2.15041,554.00000,6.83951,,,,311.50000,3.84568,172.64167,,,,241.60000,2.98272,169.64444,165.40333,133.68896,2.04202,524.20000,6.47160,,,,145.77292,,7.11368,1106.73529,,53.92347,,13.00000,52.68662,30.23872,7.60167,1.26947,6.53798,1.17731,1.10266,1519031317366.00000,18.39208,1.44510,13.56452,81.00000,9.92764,18.72922,-255.00000,3.05000,0.21667,,4.58333,,6.15000,0.55000,,9.56667,,,1.15000,,,1.46667,0.10000,2.38333,,,7.60167,240.00000,-255.00000,149.70664,2.54432,TDSPHC---------,2018/02/19 09:07:34 UTC,3147.55000,,,,,1.26947,,1276.80000,1.26947,1.06770,,,,,22.00000,152.00000,37.15622,147.00000,554.00000,152.00000,32.58450,-255.00000,554.00000,59.47750,99.00000,-255.00000,146.00000,3.20355,0.32035,42.49862,84.29603,24.48470,2.00420,1.00000,,6.53798,1.17731,1.10266,14.38213,2.00000,28.08934,2.40900,460.00000,Bike,,68.00000,366.00000,172.00000,,,544.00000,7.00000,4.00000,1.00000,2.00000,1.00000,47.00000,1.00000,,1.00000,7.00000,355.00000,242.00000,605.00000,87.29327,3.14755,,82.20100,6.31524,11.15085,11.17000,6.53798,,,1.04954,43.00000,8.00000,,,606.00000,565.00000,41.00000,,,73.48900,10.82400,,,1.8,2062,M,0031326c-e796-4f35-8f25-d3937edca90f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_02_19_09_07_34.csv,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
1270,123.96333,118.91820,1.53041,140.50000,1.73457,140.06667,1.72922,136.33333,124.98305,1.68313,144.00000,1.77778,,,,139.10000,1.71728,134.58333,,,,137.23333,1.69424,132.23889,129.03333,121.84281,1.59300,141.00000,1.74074,,,,126.08958,,7.11368,1106.73529,,53.92347,,13.00000,52.68662,30.23872,4.42561,1.03693,4.31625,1.02404,0.98587,1519032942577.00000,-3.36059,,12.34752,81.00000,3.27124,18.72179,-255.00000,3.13333,0.31667,,4.73333,,6.33333,0.61667,,9.58333,,,1.25000,,,1.55000,0.16667,2.50000,,,4.42561,240.00000,-255.00000,122.19125,1.12546,TDSPHC---------,2018/02/19 09:34:39 UTC,3135.90000,,,,,1.03693,,1192.68333,1.03693,1.03872,,,,,,94.00000,37.12818,129.00000,144.00000,94.00000,19.75910,-255.00000,102.00000,7.89164,101.00000,-255.00000,125.00000,3.20482,0.32048,37.45309,16.66667,85.74664,1.12348,1.00000,,4.31625,1.02404,0.98587,20.00000,,,,486.00000,Bike,,56.00000,548.00000,,,,498.00000,106.00000,,,,,,1.00000,,1.00000,2.00000,11.00000,589.00000,603.00000,100.00000,3.13590,,74.57900,4.95828,8.75487,10.88667,4.31625,,,0.88949,,,,,604.00000,604.00000,,,,77.15200,,,,1.8,2062,M,0031326c-e796-4f35-8f25-d3937edca90f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_02_19_09_34_39.csv,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
